,Item_Code,Item_Type,Item_Fat_Content,Item_Type_Cluster,Is_Misc_Item,Item_MRP,Mean_LogSale_per_Item_Identifier,Mean_LogSale_per_Outlet_Identifier,Mean_LogSale_per_Item_Profile,Sales_to_MRP,Item_Profile,Outlet_Type,Outlet_Age,Item_Profile_Freq_Bin,Median_Log_Sales_ItemCluster_OutletType,Median_Log_Sales_per_Outlet,Median_Log_Sales_per_Item_Cluster,Median_Log_Sales_per_ItemProfile_OutletType,MRP_per_Year,Median_Log_Sales_Per_City_Tier,Median_MRP_ItemType_Per_Tier,MRP_Deviation_From_Tier_Median,Abs_MRP_Deviation,Median_Log_Sales_per_Item_OutletType,Median_Sales_per_Item_OutletType
1715,1,5,0,4,0,146.3076,7.652923605559158,5.537878967531135,7.2346129455711905,6.0615142343938375,8,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.438232340691498,5.4188,7.502907590270665,129.431,16.876599999999996,16.876599999999996,5.438232340691498,229.0352
3961,0,14,0,0,0,197.9768,8.478591176196561,7.513776265299001,7.186834832588451,5.972724076760508,2,1,28,0,7.468544092939159,7.573942169284693,7.383310345446207,7.444698686167708,7.0706,7.305455015205315,144.3128,53.66399999999999,53.66399999999999,7.444698686167708,1709.7744
1117,1,3,0,4,0,263.2226,8.517919119250546,7.497239398596627,7.35933000338352,14.05850561463946,6,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.617270716092915,9.400807142857143,7.305455015205315,141.3838,121.8388,121.8388,7.617270716092915,2032.0216
5944,1,6,0,3,0,50.7692,6.595585679745773,7.505268090848811,7.370515187365858,20.37954507851216,9,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.626406450193304,1.8131857142857144,7.305455015205315,148.2418,-97.4726,97.4726,7.626406450193304,2050.664
8149,1,13,1,4,0,101.5016,7.240791190092955,7.497239398596627,7.374825138247131,1.994088763132798,12,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.644097476216769,3.6250571428571434,7.305455015205315,147.5247,-46.0231,46.0231,7.644097476216769,2087.283
6280,1,5,0,4,0,239.6906,7.749933309875138,7.504907891182779,7.236175194377211,10.90821500718009,8,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.525417416584517,13.316144444444443,7.60342826700307,141.5838,98.1068,98.1068,7.525417416584517,1853.5872
3561,1,13,1,4,0,159.7262,7.483403382130122,7.506569377653555,7.36003598848004,35.8647685852415,12,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.644097476216769,8.873677777777779,7.60342826700307,143.8102,15.915999999999997,15.915999999999997,7.644097476216769,2087.283
1681,1,6,0,3,0,40.5454,6.313810156350283,7.452492847391517,7.330424462937938,13.44887952764062,9,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.626406450193304,1.7628434782608695,7.60342826700307,147.6418,-107.0964,107.0964,7.626406450193304,2050.664
5845,2,9,0,2,0,186.9556,8.11173173593876,7.539597872515122,7.345772993646435,18.07702363555839,15,1,26,0,7.661010252118305,7.584319360533787,7.550937125130511,7.716940685013205,7.1906,7.305455015205315,151.4195,35.536100000000005,35.536100000000005,7.716940685013205,2245.0776
4362,1,5,0,4,0,62.151,6.107375507282479,7.505268090848811,7.236175194377211,19.336277775096143,8,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.525417416584517,2.219678571428572,7.305455015205315,122.4598,-60.3088,60.3088,7.525417416584517,1853.5872
5868,1,4,0,3,0,150.105,6.507197650085137,7.549659490047381,7.356158082442826,17.964025182372335,7,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.6200566468552,7.147857142857142,7.60342826700307,150.03789999999998,0.0671000000000106,0.0671000000000106,7.571016267748703,1940.1412
540,1,6,0,3,0,54.593,7.125479902951799,5.566348390394138,7.370515187365858,1.0366347333907275,9,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.518827497791328,2.021962962962963,7.502907590270665,132.8626,-78.26959999999998,78.26959999999998,5.518827497791328,248.3434
6313,1,0,0,4,0,79.196,7.278306985660798,7.506569377653555,7.181712986424338,16.141421283903224,3,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.47630269409516,4.399777777777778,7.60342826700307,111.4544,-32.25840000000001,32.25840000000001,7.47630269409516,1764.7029
8312,1,6,0,3,0,253.2356,8.796174082343642,7.577155594126957,7.330424462937938,23.09990696410772,9,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.626406450193304,12.058838095238096,7.60342826700307,147.6418,105.59380000000002,105.59380000000002,7.626406450193304,2050.664
1642,1,13,1,4,0,106.7622,7.262312908079608,5.51985270367713,7.374825138247131,1.9831401001478053,12,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.738475573655711,3.954155555555556,7.502907590270665,147.5102,-40.74799999999999,40.74799999999999,5.738475573655711,309.597
2418,1,6,1,3,0,61.0536,7.233934832493548,7.4805229744783714,7.353084142897137,26.08517106280382,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,1.6066736842105265,7.502907590270665,132.8626,-71.80899999999998,71.80899999999998,7.626406450193304,2050.664
5247,0,14,0,0,0,154.6972,7.442309547179808,7.4805229744783714,7.186834832588451,11.078217317443368,2,1,38,0,7.468544092939159,7.626403080219326,7.383310345446207,7.444698686167708,4.070978947368421,7.502907590270665,144.6773,10.019900000000009,10.019900000000009,7.444698686167708,1709.7744
4710,1,6,0,3,0,216.4166,7.449486652677813,7.451082142602913,7.353084142897137,13.078090128021609,9,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.626406450193304,9.409417391304348,7.60342826700307,147.6418,68.7748,68.7748,7.626406450193304,2050.664
8324,1,12,0,3,0,105.9596,7.199131597201435,7.451082142602913,7.302292383433321,19.34069588786669,11,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.856921929279074,4.606939130434783,7.60342826700307,153.5827,-47.6231,47.6231,7.856921929279074,2582.6382
1131,1,3,1,4,0,107.1622,7.578801980740143,5.571716447873443,7.374195058197344,1.9757377134847929,6,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.658185905529179,2.679055,7.305455015205315,141.3838,-34.22160000000001,34.22160000000001,5.658185905529179,285.6282
1345,1,0,1,4,0,171.1422,7.217800386838971,7.573811673196162,7.194959824287667,17.129132382311322,3,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.47630269409516,8.149628571428572,7.60342826700307,111.4544,59.6878,59.6878,7.47630269409516,1764.7029
7564,2,8,0,2,0,44.9086,7.237644257039823,7.503081472894519,7.262269066161278,17.879755770609645,14,1,38,0,7.661010252118305,7.626403080219326,7.550937125130511,7.576504228617177,1.1818052631578948,7.502907590270665,125.9533,-81.0447,81.0447,7.576504228617177,1950.794
718,1,6,0,3,0,167.0474,8.217935795993132,7.497239398596627,7.350174364288564,14.11733196685491,9,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.626406450193304,5.965978571428572,7.305455015205315,148.2418,18.8056,18.8056,7.626406450193304,2050.664
1271,1,6,0,3,0,169.7474,,7.341617482908678,7.350174364288564,3.9693662465522297,9,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.374582117567543,10.6092125,7.502907590270665,132.8626,36.88480000000001,36.88480000000001,7.374582117567543,1593.9252
4366,1,4,1,3,0,184.4608,8.818823531249047,7.542041168091658,7.357203046570015,21.91651342724309,7,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.6200566468552,7.0946461538461545,7.305455015205315,145.0128,39.44800000000001,39.44800000000001,7.571016267748703,1940.1412
8335,1,2,1,4,0,48.9008,5.6346802392912965,7.531111528493944,7.148885644949608,14.486699604096458,5,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.538288162813226,1.8808,7.305455015205315,128.7994,-79.89859999999999,79.89859999999999,7.538288162813226,1877.8889
2907,2,9,0,2,0,56.4614,6.422849002516559,7.530050480329019,7.345772993646435,14.68119812827879,15,1,18,0,7.661010252118305,7.603926109403291,7.550937125130511,7.716940685013205,3.136744444444444,7.60342826700307,156.4656,-100.0042,100.0042,7.716940685013205,2245.0776
3184,0,7,0,0,0,252.7382,8.20261867766759,7.4805229744783714,7.307769813980051,12.979425350026238,1,1,38,0,7.468544092939159,7.626403080219326,7.383310345446207,7.512409112249449,6.651005263157895,7.502907590270665,154.4498,98.2884,98.2884,7.512409112249449,1829.6184
707,2,8,0,2,0,153.1656,7.36596813178129,7.501098700914035,7.216794472489468,10.084875455063012,14,1,28,0,7.661010252118305,7.573942169284693,7.550937125130511,7.576504228617177,5.4702,7.305455015205315,130.3468,22.81880000000001,22.81880000000001,7.576504228617177,1950.794
2645,2,9,0,2,0,142.947,7.654042704745703,7.549659490047381,7.335696684322737,21.02938151902452,15,1,21,0,7.661010252118305,7.654563787922667,7.550937125130511,7.716940685013205,6.807,7.60342826700307,156.4656,-13.518599999999992,13.518599999999992,7.716940685013205,2245.0776
5189,1,4,0,3,0,208.9296,8.135742355706288,7.464363843279843,7.344685351703342,12.925333700921264,7,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.6200566468552,5.498147368421052,7.502907590270665,151.934,56.9956,56.9956,7.571016267748703,1940.1412
2773,1,4,1,3,0,87.9856,7.099611014057713,7.497239398596627,7.331805396597066,16.98067865650743,7,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.6200566468552,3.1423428571428573,7.305455015205315,145.0128,-57.02719999999999,57.02719999999999,7.571016267748703,1940.1412
347,2,9,0,2,0,182.2608,7.357427124416336,7.531111528493944,7.3503441987098865,18.148139369518837,15,1,26,0,7.661010252118305,7.584319360533787,7.550937125130511,7.716940685013205,7.010030769230768,7.305455015205315,151.4195,30.84129999999999,30.84129999999999,7.716940685013205,2245.0776
6274,1,13,1,4,0,141.6838,7.390393328030322,7.465883746184298,7.374825138247131,22.80520002992579,12,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.644097476216769,6.160165217391304,7.60342826700307,143.8102,-2.126400000000018,2.126400000000018,7.644097476216769,2087.283
8055,1,0,0,4,0,159.2604,8.01384482498074,7.501098700914035,7.214484790494008,17.90958204299374,3,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.47630269409516,5.6878714285714285,7.305455015205315,107.2938,51.9666,51.9666,7.47630269409516,1764.7029
4923,2,8,0,2,0,145.276,7.290435862695523,7.497239398596627,7.2548398234259555,24.198243343704377,14,1,28,0,7.661010252118305,7.573942169284693,7.550937125130511,7.576504228617177,5.188428571428572,7.305455015205315,130.3468,14.929200000000009,14.929200000000009,7.576504228617177,1950.794
7188,2,9,0,2,0,234.9958,7.876494083884741,8.039122097700634,7.342334633911306,55.69020722923563,15,3,40,0,8.121466470910779,8.121466470910779,7.550937125130511,8.137556285019322,5.874895,7.502907590270665,153.7498,81.24600000000001,81.24600000000001,8.137556285019322,3419.5488
2718,1,5,1,4,0,97.0726,7.185764444527186,5.581046359243091,7.285824669244764,3.024723763451273,8,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.438232340691498,2.426815,7.305455015205315,122.4598,-25.387200000000007,25.387200000000007,5.438232340691498,229.0352
8469,1,13,1,4,0,182.1608,7.8078177319461215,5.5502634016873245,7.374825138247131,2.017566896939408,12,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.738475573655711,4.55402,7.305455015205315,147.5247,34.6361,34.6361,5.738475573655711,309.597
447,0,4,0,3,0,45.9428,7.006705425835756,7.503081472894519,7.006107336099992,17.216416935841956,0,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.265721054029824,1.209021052631579,7.502907590270665,151.934,-105.9912,105.9912,7.571016267748703,1940.1412
5461,2,11,0,1,1,110.2912,6.878969552095802,5.5465157218332095,7.163341858604361,1.980052805663553,16,0,40,0,5.372439195748607,5.584702693357622,7.447033773284233,5.372439195748607,2.75728,7.305455015205315,142.08120000000002,-31.79000000000002,31.79000000000002,5.372439195748607,214.3876
6853,1,4,0,3,0,119.2782,7.7341283927308035,7.539597872515122,7.331805396597066,25.97820221968473,7,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.6200566468552,4.587623076923077,7.305455015205315,145.0128,-25.7346,25.7346,7.571016267748703,1940.1412
8435,1,0,0,4,0,196.5084,8.135465889575643,8.040429555045952,7.181712986424338,4.038675191493086,3,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.054386259708407,4.91271,7.502907590270665,119.744,76.7644,76.7644,8.054386259708407,3146.5708
2074,1,5,1,4,0,78.7618,7.721672319084606,7.525084721442317,7.241839213755741,5.114268592134765,8,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.525417416584517,3.0293,7.305455015205315,122.4598,-43.69800000000001,43.69800000000001,7.525417416584517,1853.5872
7143,1,3,1,4,0,142.0838,7.310785232433346,5.5502634016873245,7.35933000338352,1.9774780798373917,6,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.658185905529179,3.552095,7.305455015205315,141.3838,0.6999999999999886,0.6999999999999886,5.658185905529179,285.6282
561,0,4,0,3,0,40.2138,6.295792897516518,5.546156483390481,7.085740401918106,2.0198936683427084,0,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.4265874426885725,1.4894,7.502907590270665,151.934,-111.7202,111.7202,5.57968385523218,263.9897
2739,1,10,0,3,0,188.453,7.6669344480439054,7.448250849711377,7.262047573887133,23.158660249505196,10,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.60872716652003,8.193608695652173,7.60342826700307,150.7366,37.71639999999999,37.71639999999999,7.60872716652003,2014.7108
2020,2,8,0,2,0,126.8994,8.009804266372932,7.513776265299001,7.227665745166139,24.302601903555114,14,1,28,0,7.661010252118305,7.573942169284693,7.550937125130511,7.576504228617177,4.532121428571428,7.305455015205315,130.3468,-3.447400000000002,3.447400000000002,7.576504228617177,1950.794
5686,1,5,0,4,0,97.0094,7.7213248105435826,7.572055538390191,7.285824669244764,8.833005873657605,8,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.525417416584517,4.619495238095238,7.60342826700307,141.5838,-44.5744,44.5744,7.525417416584517,1853.5872
5403,1,13,1,4,0,96.4068,6.7311613697173325,8.010825440111935,7.375470956453296,27.224050585643344,12,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.167469346797978,2.41017,7.502907590270665,147.5102,-51.10339999999999,51.10339999999999,8.167469346797978,3523.4136
7860,1,10,1,3,0,122.1388,7.123680256382092,7.448250849711377,7.262047573887133,19.264453228621868,10,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.60872716652003,5.310382608695653,7.60342826700307,150.7366,-28.597800000000007,28.597800000000007,7.60872716652003,2014.7108
1125,1,0,1,4,0,144.8128,7.20168073691477,7.503790504059262,7.214484790494008,14.896417996199236,3,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.47630269409516,8.045155555555557,7.60342826700307,111.4544,33.3584,33.3584,7.47630269409516,1764.7029
6127,1,13,0,4,0,123.2072,7.036654799381592,7.504907891182779,7.373886730860339,9.943185138530865,12,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.644097476216769,6.844844444444444,7.60342826700307,143.8102,-20.60300000000001,20.60300000000001,7.644097476216769,2087.283
5977,1,13,0,4,0,230.7352,7.1972043598057205,8.040429555045952,7.36003598848004,36.72739313290732,12,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.167469346797978,5.76838,7.502907590270665,147.5102,83.225,83.225,8.167469346797978,3523.4136
16,2,8,0,2,0,115.3492,7.408118364555682,7.316777715354307,7.216794472489468,14.060685293005935,14,2,16,0,7.396874044354185,7.41226797690749,7.550937125130511,7.373620826123089,7.209325,7.502907590270665,125.9533,-10.604100000000004,10.604100000000004,7.373620826123089,1592.5936000000002
3261,1,5,0,4,0,74.1038,6.606701536231132,7.513776265299001,7.285824669244764,12.9649140799797,8,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.525417416584517,2.646564285714286,7.305455015205315,122.4598,-48.356,48.356,7.525417416584517,1853.5872
7056,1,6,1,3,0,195.5478,8.213258358923996,7.448250849711377,7.327570953546424,19.815901789741424,9,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.626406450193304,8.502078260869565,7.60342826700307,147.6418,47.906000000000006,47.906000000000006,7.626406450193304,2050.664
3788,1,6,1,3,0,116.7492,6.790187695962762,7.316777715354307,7.330424462937938,13.892076348274763,9,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.374582117567543,7.296825,7.502907590270665,132.8626,-16.113399999999984,16.113399999999984,7.374582117567543,1593.9252
5347,1,13,0,4,0,42.7428,6.650274367298271,7.577155594126957,7.353094745785227,16.44919846149527,12,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.644097476216769,2.0353714285714286,7.60342826700307,143.8102,-101.0674,101.0674,7.644097476216769,2087.283
7249,1,10,0,3,0,153.6682,7.512409112249449,7.316777715354307,7.283695193338166,11.906291607502396,10,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.474255844978771,9.6042625,7.502907590270665,143.7812,9.887,9.887,7.474255844978771,1762.3726
7609,1,6,1,3,0,257.133,7.597906317085372,8.010825440111935,7.353084142897137,28.909774319126697,9,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.293491502175813,6.428324999999999,7.502907590270665,132.8626,124.2704,124.2704,8.293491502175813,3996.7974
5190,1,0,0,4,0,250.5724,7.321424128742787,7.341617482908678,7.172191719974118,16.070239180372628,3,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.338873873524341,15.660775,7.502907590270665,119.744,130.8284,130.8284,7.338873873524341,1538.3309
6871,1,13,1,4,0,41.0112,6.727889789883263,5.581046359243091,7.375470956453296,1.0390137328339577,12,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.738475573655711,1.02528,7.305455015205315,147.5247,-106.5135,106.5135,5.738475573655711,309.597
4001,2,8,0,2,0,165.6526,7.899885603184896,7.472976498600231,7.262269066161278,7.942047393158933,14,1,23,0,7.661010252118305,7.515314505368987,7.550937125130511,7.576504228617177,7.202286956521739,7.60342826700307,129.2626,36.390000000000015,36.390000000000015,7.576504228617177,1950.794
2752,2,9,0,2,0,192.4478,7.338618928772537,7.577155594126957,7.342334633911306,14.094571099279904,15,1,21,0,7.661010252118305,7.654563787922667,7.550937125130511,7.716940685013205,9.164180952380953,7.60342826700307,156.4656,35.982200000000006,35.982200000000006,7.716940685013205,2245.0776
